Tumor_Barcode	CLS_clonal_early	CLS_clonal_late	CLS_clonal_NA	CLS_subclonal
NSLC-0602-T01	0.4009400705052879	0.3627262044653349	0.17889541715628673	0.012596944770857814
NSLC-0607-T01	0.20224401282293042	0.2277013011502923	0.14472939845370544	0.4152366584951914
NSLC-0608-T01	0.06677678150070789	0.0035394053798961773	0.8478055686644643	0.06772062293534686
NSLC-0610-T01	NA	NA	0.5522388059701493	0.4253731343283582
NSLC-0611-T02	0.0887119177701639	0.20788961940920456	0.4637466432077044	0.18047967404389295
NSLC-0613-T01	0.1561758007462325	0.33716140911954257	0.39002762029364735	0.06977758395115569
NSLC-0614-T01	NA	NA	0.3195950831525669	0.660882140274765
NSLC-0620-T01	0.024365367180417045	6.799637352674524e-4	0.8353354487760652	0.0815956482320943
NSLC-0621-T01	0.13055555555555556	0.047549019607843135	0.1591503267973856	0.6498366013071896
NSLC-0622-T01	0.34547690230494743	0.1233966631304851	0.3006477641688366	0.17280676375092424
NSLC-0623-T01	0.05559765107027846	0.05559765107027846	0.0878954347414283	0.7892593294184505
NSLC-0624-T01	0.5351851851851852	0.23657407407407408	0.13495370370370371	0.07893518518518519
NSLC-0625-T01	0.023709369024856597	0.014531548757170172	0.46921606118546844	0.4678776290630975
NSLC-0626-T01	0.30205811138014527	0.07627118644067797	0.5805084745762712	0.027239709443099273
NSLC-0628-T01	0.0480225988700565	0.019303201506591337	0.8069679849340866	0.064030131826742
NSLC-0629-T01	0.13895895436826416	0.41412520064205455	0.36207291905526257	0.06626920431093786
NSLC-0632-T01	0.6545282572712225	0.0971860960037834	0.031922440293213526	0.1983920548593048
NSLC-0633-T01	0.017615176151761516	0.0013550135501355014	0.6934281842818428	0.27168021680216803
NSLC-0634-T01	0.47290005637432553	0.0339856648143674	0.3629701216074736	0.11677538858017235
NSLC-0635-T01	0.04211187932118165	NA	0.5999371464487744	0.33626649905719674
NSLC-0636-T01	0.4786112833230006	0.34973651580905146	0.11841289522628642	0.04572225666460012
NSLC-0637-T01	0.033190741730960205	0.025819265143992055	0.6484225803987472	0.23355740585134827
NSLC-0638-T01	0.18308711156393276	0.2663270504330107	0.23443708609271524	0.3042282221090168
NSLC-0640-T01	0.0692056742788021	0.14306660313038377	0.7032000293244383	0.0247791503244016
NSLC-0641-T01	0.13691815705318014	0.38528958900864624	0.07473646808006633	0.3826838801373919
NSLC-0642-T01	7.396449704142012e-4	NA	0.3328402366863905	0.6494082840236687
NSLC-0643-T01	0.060436057631008545	0.0026775468570699986	0.09269412214713757	0.8297845212291215
NSLC-0645-T01	0.3836200094682026	0.15575193309136814	0.15149124191257693	0.29461890484456366
NSLC-0646-T01	0.3562431209490033	0.3482939953528189	0.017488076311605722	0.2653785006726183
NSLC-0647-T01	0.03326122228231476	0.03812871822606814	0.6081665765278529	0.30732828555976205
NSLC-0648-T01	0.029029671210906174	8.019246190858059e-4	0.5582999198075381	0.39342421812349637
NSLC-0649-T01	0.2138142747505756	0.2578664620107444	0.18971603990790484	0.3229470452801228
NSLC-0650-T01	0.13065527825970907	0.4034432136660884	0.10436407313492593	0.34859201921793675
NSLC-0651-T01	0.20320855614973263	0.5938153917693559	4.6500813764240875e-4	0.14926761218321322
NSLC-0652-T01	0.13619339462036092	0.042390194075587334	0.2585972080354103	0.5481784133469527
NSLC-0653-T01	0.3189734691081785	0.08751084524407507	0.45197497602630254	0.08699027352847162
NSLC-0654-T01	0.8298129149064575	0.08750754375377187	NA	0.036210018105009054
NSLC-0655-T01	0.6969486823855756	0.05894590846047157	0.07940360610263524	0.09812760055478502
NSLC-0657-T01	0.03159742539496782	0.008484493856056173	0.8063194850789935	0.14277355178466938
NSLC-0658-T01	0.17001668964516364	0.07350700239460126	0.14215223858936216	0.6055438647413105
NSLC-0659-T01	0.07547169811320754	0.0617345249917246	0.7007613373055279	0.10807679576299238
NSLC-0661-T01	0.08013651877133106	0.18511945392491466	0.1957679180887372	0.4857337883959044
NSLC-0663-T01	0.025915420319752448	9.025270758122744e-4	0.7434244455905106	0.21776689014956163
NSLC-0664-T01	0.11615709351413586	0.2981962389663554	0.36503773826276065	0.2113982346168607
NSLC-0665-T01	0.9057199476035334	0.0028213482013905214	0.023074597789943908	0.01874181305209418
NSLC-0666-T01	0.012352168199737189	7.884362680683311e-4	0.32562417871222077	0.6042049934296978
NSLC-0667-T01	0.03405787069084868	0.0015229129170704694	0.7937145230513637	0.1561677973141354
NSLC-0668-T01	0.2868806957487163	0.017694407179534626	0.3563167877133737	0.2759864921126891
NSLC-0669-T01	0.09871373018247083	0.07747532156745439	0.7562069997008675	0.0592282381094825
NSLC-0670-T01	0.47796222095020036	0.18889524899828278	0.25205113527952683	0.07498568975386377
NSLC-0671-T01	0.07757065544197234	0.4025856885147324	0.18610944076969332	0.30802766085387856
NSLC-0672-T01	0.14396654719235363	0.3260454002389486	0.1971326164874552	0.3097968936678614
NSLC-0673-T01	0.4586207453596756	0.14219020079802272	0.13558308967255223	0.2510056055441578
NSLC-0674-T01	0.013177159590043924	0.0020497803806734994	0.7332357247437774	0.23250366032210834
NSLC-0675-T01	0.3879747490427404	0.19538445617303116	0.2897650833074614	0.10959329400807202
NSLC-0676-T01	0.001845444059976932	0.002306805074971165	0.9257208765859285	0.052133794694348326
NSLC-0677-T01	0.15312380222307398	0.06860866232272901	0.1080873898045228	0.5950555768493676
NSLC-0678-T01	0.004454342984409799	NA	0.8673242125357938	0.05949729557747375
NSLC-0680-T01	0.012939615129396152	0.002820172528201725	0.4382879893828799	0.5320172528201725
NSLC-0681-T01	0.56452	0.03564	0.22448	0.1594
NSLC-0683-T01	0.01640735502121641	0.002545968882602546	0.5643564356435643	0.39377652050919376
NSLC-0684-T01	0.04169381107491857	0.04343105320304017	0.38414766558089036	0.5198697068403909
NSLC-0685-T01	0.27544548474781033	0.24539414074297794	0.10993657505285412	0.35095137420718814
NSLC-0687-T01	0.07048820625342841	NA	0.8513439385628085	0.013713658804168952
NSLC-0689-T01	0.08860141567000245	0.0244081034903588	0.3741762265072004	0.4998779594825482
NSLC-0690-T01	0.18658256880733945	0.21961009174311927	0.09311926605504588	0.43956422018348623
NSLC-0691-T01	0.05233559284972394	0.04309025310227956	0.6115044005903898	0.24577707319739792
NSLC-0692-T01	0.003480040941658137	0.005527123848515865	0.8966223132036848	0.08352098259979529
NSLC-0693-T01	0.17676048625561275	0.3718103165042164	0.1876026722155295	0.21103931661373343
NSLC-0696-T01	0.09816152330925805	0.15331582403151675	0.11162179908076166	0.6167104399212081
NSLC-0697-T01	0.30136570561456755	0.18816388467374812	0.22458270106221548	0.2549317147192716
NSLC-0699-T01	NA	NA	0.6024844720496895	0.3687888198757764
NSLC-0701-T01	0.04443498012492902	0.23168654173764908	0.2650482680295287	0.44832481544576946
NSLC-0702-T01	7.808433107756377e-4	5.205622071837585e-4	0.7256637168141593	0.25637688703800104
NSLC-0703-T01	0.7704495210022108	0.07442888725128961	0.019712601326455418	NA
NSLC-0709-T01	0.0023098022231846397	0.016890428757037678	0.7361050960011549	0.23920889273855925
NSLC-0710-T01	0.032341831916902736	4.7214353163361664e-4	0.9516052880075543	0.003777148253068933
NSLC-0711-T01	0.007413087934560327	0.001278118609406953	0.9790388548057259	0.0015337423312883436
NSLC-0712-T01	0.01884788956729493	NA	0.3599681444119989	0.5996814441199894
NSLC-0713-T01	0.02085308056872038	0.005213270142180095	0.8755924170616114	0.08436018957345971
NSLC-0716-T01	2.5297242600556537e-4	0.09461168732608145	0.17632178092587908	0.7138881861877056
NSLC-0717-T01	0.01095290251916758	NA	0.7594012413289521	0.21029572836801752
NSLC-0719-T01	0.019741320626276378	0.01781257090991604	0.9116178806444293	0.03755389153619242
NSLC-0720-T01	0.5381044487427467	0.25473887814313345	0.11663442940038685	0.07794970986460348
NSLC-0721-T01	0.1982764123842962	0.36074050430896903	0.17037982764123843	0.22221512926907117
NSLC-0722-T01	0.062111801242236024	0.055900621118012424	0.19788819875776398	0.668944099378882
NSLC-0723-T01	0.13130680037605766	0.2282461088478011	0.2960409485009924	0.32905045440300845
NSLC-0724-T01	0.6735771447428901	0.022511108230108313	0.18235176258441665	0.11339234150883355
NSLC-0726-T01	0.06989727556945065	0.0033497096918267085	0.6623492630638678	0.24966502903081733
NSLC-0728-T01	0.5819206155770077	0.21219796976986047	0.1756448947559832	0.022962910974855005
NSLC-0729-T01	0.3266199649737303	0.22942206654991243	0.3399737302977233	0.08121716287215412
NSLC-0731-T01	0.06345311130587204	0.1866783523225241	0.30657318141980716	0.4323400525854514
NSLC-0732-T01	0.05674445627965527	0.1140699138181466	0.15425583422097414	0.6533359155611503
NSLC-0733-T01	0.10923196276183088	0.4317300232738557	0.34941815360744766	0.09604344453064391
NSLC-0734-T01	0.026465758717280016	0.02409929489036994	0.3358446827006665	0.605669854148556
NSLC-0737-T01	0.10021284143313232	0.14118481731110322	0.4593827598439163	0.286094359702022
NSLC-0739-T01	0.2141686625488466	0.2473213160216816	0.19752930795411572	0.32724064036304046
NSLC-0740-T01	NA	NA	0.31915687371759	0.6605110986756202
NSLC-0741-T01	0.01908241981323589	0.007714169711733658	0.7135606983353634	0.24644742184328056
NSLC-0742-T01	0.42504692947170825	0.24859211584875301	0.07633860731205865	0.23992133726647
NSLC-0743-T01	0.7331683469582327	0.026015781893421505	0.09754143254153397	0.08868693835324665
NSLC-0744-T01	0.383831720902961	0.20082087364409265	0.4026678393433011	NA
NSLC-0746-T01	0.03594629709831096	0.0772340118377364	0.5015158077089649	0.37245560848852316
NSLC-0749-T01	0.10419365284974093	0.1879857512953368	0.1798089378238342	0.5186204663212435
NSLC-0750-T01	0.3323226754869533	0.3547409040793826	0.19487320837927233	0.10520029400955531
NSLC-0752-T01	0.21046141198232454	0.3265851402733532	0.29822217654917277	0.10502517726852327
NSLC-0755-T01	0.678669947066279	0.038470140908074255	0.008275553567434578	0.2619100872288079
NSLC-0756-T01	0.23499464664298428	0.053427212070933754	0.11628484113647161	0.531244460516333
NSLC-0757-T01	0.08728966346153846	0.14738581730769232	0.23828125	0.5144230769230769
NSLC-0760-T01	0.04393241167434716	0.23548387096774193	0.38540706605222735	0.3242703533026114
NSLC-0761-T01	0.17538915727321525	0.16089640365002683	0.30917874396135264	0.33735909822866345
NSLC-0762-T01	0.13959827833572452	0.1490674318507891	0.25595408895265426	0.4393113342898135
NSLC-0763-T01	0.12668698302133216	0.19242490204614715	0.45602960383108404	0.2043970396168916
NSLC-0765-T01	0.03774154589371981	0.03140096618357488	0.1280193236714976	0.7871376811594203
NSLC-0768-T01	0.04122938530734633	0.03373313343328336	0.6049475262368815	0.24587706146926536
NSLC-0769-T01	0.007097232079488999	NA	0.12278211497515969	0.8623136976579134
NSLC-0770-T01	0.3476588628762542	0.19933110367892976	0.024080267558528427	0.4078595317725752
NSLC-0771-T01	NA	NA	0.15903495814869523	0.8311176760216642
NSLC-0772-T01	0.05269164922959863	0.005896899372265551	0.8280388054023207	0.09454061251664447
NSLC-0773-T01	0.2109749600426212	0.2791688865210442	0.09869472562599893	0.40223761321257323
NSLC-0774-T01	0.050264796060577904	0.08807953172907182	0.18461395521694696	0.6641271021090774
NSLC-0775-T01	0.059433962264150944	0.014150943396226415	0.5714622641509434	0.28726415094339625
NSLC-0776-T01	0.15577333438710186	0.5352880739745515	0.22192365446929582	0.02244526989646724
NSLC-0777-T01	0.0954337899543379	0.062671232876712335	0.06575342465753424	0.7623287671232877
NSLC-0778-T01	0.021458237194277804	6.922011998154131e-4	0.3511767420396862	0.614443931702815
NSLC-0780-T01	0.057048214942951786	0.024291497975708502	0.7419948472580051	0.16635995583364005
NSLC-0781-T01	NA	5.52791597567717e-4	0.3974571586511885	0.5798783858485351
NSLC-0783-T01	NA	2.3452157598499062e-4	0.9179174484052532	0.0698874296435272
NSLC-0784-T01	0.016474464579901153	1.6474464579901152e-4	0.4757825370675453	0.49835255354200986
NSLC-0785-T01	0.3352154531946508	0.09628528974739971	0.12065378900445765	0.387221396731055
NSLC-0786-T01	0.008127633955448525	9.030704394942806e-4	0.3789885611077664	0.5909090909090909
NSLC-0787-T01	0.04489393191909225	0.03256043413912185	0.7160828811050814	0.18672915638875184
NSLC-0788-T01	0.5339765961814822	0.032026277971669063	0.12728392527201807	0.288031205091357
NSLC-0789-T01	0.02262443438914027	NA	0.762649115590292	0.1974496092143151
NSLC-0791-T01	0.018118466898954706	0.009059233449477353	0.7188153310104529	0.19790940766550522
NSLC-0792-T01	NA	NA	0.4083850931677019	0.5690993788819876
NSLC-0793-T01	0.011527020327218642	0.026152702032721863	0.33465542885473476	0.6106841844323252
NSLC-0794-T01	0.007655231074567621	0.0021264530762687838	0.23270484831301388	0.7526935072299404
NSLC-0795-T01	8.673026886383347e-4	NA	0.15247181266261925	0.828100607111882
NSLC-0800-T01	0.011254019292604502	NA	0.6077170418006431	0.342443729903537
NSLC-0801-T01	0.5138816134101624	0.213986380303824	0.09952854897852279	0.1563645887899424
NSLC-0802-T01	0.06629278113316077	0.17745182628702905	0.11374748346275525	0.6325855622663216
NSLC-0803-T01	0.033430941922889215	0.0026842362127867253	0.6556857003416301	0.29209370424597364
NSLC-0804-T01	0.28067915690866513	0.3347775175644028	0.032903981264637006	0.2836065573770492
NSLC-0805-T01	0.07054014090632339	0.38675306601722187	0.5297468904931721	0.006740888927546316
NSLC-0806-T01	0.14219269102990034	0.1921594684385382	0.24611295681063122	0.39933554817275746
NSLC-0807-T01	0.2368317610062893	0.26572327044025157	0.01768867924528302	0.45676100628930816
NSLC-0808-T01	0.2621451965065502	0.15870633187772926	0.11353711790393013	0.4497816593886463
NSLC-0809-T01	0.37690241718889883	0.17457475380483437	0.39167412712623095	0.03222918531781558
NSLC-0811-T01	0.08315899581589958	0.14456066945606694	0.12792887029288702	0.5835774058577405
NSLC-0812-T01	0.18522821576763485	0.3112033195020747	0.38190871369294604	0.10406639004149378
NSLC-0813-T01	0.014492753623188406	0.002835538752362949	0.5820730938878387	0.3408422600294056
NSLC-0814-T01	0.09954205832730778	0.3579175704989154	0.10821884791516027	0.423234514340805
NSLC-0821-T01	0.13906175203446625	0.22450933460986117	0.3372426998563906	0.25059837242699856
NSLC-0822-T01	0.11328828828828828	0.10833333333333334	0.2587837837837838	0.5087837837837837
NSLC-0823-T01	0.07785800240673887	0.16799037304452466	0.24921780986762937	0.49651022864019256
NSLC-0825-T01	0.28859671960426975	0.27636032283259565	0.31866701379849	0.1053111168966415
NSLC-0826-T01	0.0963360142984808	0.07515638963360143	0.17980339588918678	0.6401251117068811
NSLC-0827-T01	0.014327315084449621	0.00547466511357018	0.1726266744321491	0.7502620850320326
NSLC-0828-T01	0.06285714285714286	0.003928571428571429	0.8164285714285714	0.09821428571428571
NSLC-0829-T01	0.5736040609137056	0.22923857868020306	0.1802030456852792	0.008223350253807106
NSLC-0830-T01	0.0934438583270535	0.00452147701582517	0.8854559155990958	NA
NSLC-0831-T01	0.1719022687609075	0.25846422338568936	0.5335078534031413	0.0237347294938918
NSLC-0832-T01	0.03812450210538295	0.07590759075907591	0.7318766359394561	0.1029930579264823
NSLC-0833-T01	0.03619784470848301	2.7631942525559546e-4	0.6139817629179332	0.3357281016855485
NSLC-0834-T01	0.2862706913339825	0.18597857838364168	0.11781888997078871	0.3336579032781564
NSLC-0835-T01	0.05610717100078802	0.3637509850275808	0.02962962962962963	0.4912529550827423
NSLC-0836-T01	0.08243650452001722	0.30994403788204905	0.34147653895824365	0.2554885923374946
NSLC-0837-T01	0.09883720930232558	0.018410852713178296	0.7877906976744186	0.02374031007751938
NSLC-0838-T01	0.30407303370786515	0.37991573033707865	NA	0.298876404494382
NSLC-0839-T01	0.030065359477124184	0.004295051353874884	0.7945845004668534	0.15555555555555556
NSLC-0840-T01	0.4579966653841221	0.3811722457355393	0.048736693600102604	0.06104912145697063
NSLC-0841-T01	0.1853867894902125	0.2107191458180676	0.39819951847587143	0.16015911232073693
NSLC-0842-T01	0.8482047635975827	0.034482758620689655	0.004265908282971916	0.0998933522929257
NSLC-0844-T01	NA	NA	0.22324246771879483	0.7202295552367288
NSLC-0845-T01	0.08118243988528569	0.01632472975954114	0.18023384072358262	0.7068166776968895
NSLC-0846-T01	0.003276003276003276	NA	0.6248976248976249	0.35298935298935297
NSLC-0847-T01	0.1738277418089072	0.09221110457131645	0.10103982734942123	0.5687659407494605
NSLC-0850-T01	0.09316112640271014	0.10459453737031547	0.48274401863222527	0.3055261486343426
NSLC-0852-T01	0.4589697126585555	0.3766502718094745	0.05151436707222366	0.09707481232202951
NSLC-0853-T01	0.16309120562037385	0.16284029607326558	0.168862125203864	0.4467444486262702
NSLC-0854-T01	0.04353932584269663	0.049357945425361156	0.8854333868378812	0.010232744783306581
NSLC-0855-T01	0.3254394467293637	0.09766065019778378	0.362166976658895	0.1520184423545438
NSLC-0856-T01	0.2526246719160105	0.3559711286089239	0.33136482939632544	0.05249343832020997
NSLC-0858-T01	0.004742436631234669	0.0014717906786590352	0.2793131643499591	0.7005723630417008
NSLC-0859-T01	0.1016988062442608	0.165633608815427	0.25252525252525254	0.46912304866850324
NSLC-0860-T01	NA	NA	0.9415841584158415	NA
NSLC-0861-T01	0.010464152507252383	0.0036261914629092417	0.6987152921674264	0.28170327393286365
NSLC-0865-T01	0.26270136307311026	0.38166047087980176	0.22511358942585707	0.026848409748038
NSLC-0866-T01	0.17445152158527955	0.32714083510261854	0.09164897381457891	0.39720452937013445
NSLC-0870-T01	0.01870503597122302	0.028297362110311752	0.9157474020783374	0.03117505995203837
NSLC-0874-T01	0.0037369207772795215	NA	0.2713004484304933	0.6547085201793722
NSLC-0875-T01	0.3420913651967256	0.08515975706363876	0.2775283865856879	0.280433060470029
NSLC-0876-T01	0.009648845302119582	0.0015817779183802593	0.42106928187282505	0.5585257829800696
NSLC-0877-T01	0.25315241228070173	0.14569627192982457	0.13747258771929824	0.45408442982456143
NSLC-0879-T01	0.21232876712328766	0.3264840182648402	0.2363013698630137	0.2089041095890411
NSLC-0881-T01	0.20032258064516129	0.20838709677419354	0.23096774193548386	0.34338709677419355
NSLC-0882-T01	0.12067728511981633	0.24422442244224424	0.30033003300330036	0.31812311665949206
NSLC-0883-T01	0.009769713886950453	0.32658757850662945	0.6521284019539427	0.00104675505931612
NSLC-0886-T01	0.0720753350235422	0.1990220934444042	0.4952915610286128	0.2088011590003622
NSLC-0887-T01	0.04275184275184275	0.02628992628992629	0.8923832923832924	0.029484029484029485
NSLC-0889-T01	0.17849613492621222	0.2037947997189037	0.1612789880534083	0.43886156008432886
NSLC-0890-T01	0.44768501640539554	0.2710535909588042	0.24298213634706525	0.02150929639081298
NSLC-0891-T01	0.1642020357211446	0.04839638947570578	0.06145573266756289	0.6714038793931246
NSLC-0892-T01	0.20445163901254554	0.40777013354917035	0.2577094293808175	0.12140833670578713
NSLC-0893-T01	0.17895065584009995	0.3905371642723298	0.26217988757026855	0.16021236727045596
NSLC-0895-T01	0.003708281829419036	0.0038627935723114957	0.9541100123609394	0.03136588380716934
NSLC-0896-T01	0.06308562946469988	0.18378328230819185	0.027275257445032005	0.7179701270989888
NSLC-0898-T01	0.05079605761940864	0.05534495830174375	0.709628506444276	0.17210007581501138
NSLC-0899-T01	0.17506282158669378	0.2785688644250329	0.29938973315783174	0.23238004068445614
NSLC-0900-T01	0.5966603951081844	0.1258231420507996	0.26505174035747886	0.003998118532455315
NSLC-0901-T01	0.2234791128529438	0.19818295181259463	0.19987530061458983	0.3162910839939432
NSLC-0902-T01	0.006666666666666667	NA	0.8669565217391304	0.10898550724637682
NSLC-0903-T01	0.1658021820783402	0.15918440350563406	0.08173850831693794	0.573242711500626
NSLC-0905-T01	0.01917086029235562	0.0011981787682722263	0.2504193625688953	0.7138749101365924
NSLC-0908-T01	0.008364312267657992	0.0018587360594795538	0.8671003717472119	0.09200743494423792
NSLC-0909-T01	0.17702384951293249	0.07423580786026202	0.46321800470272084	0.2613369163587504
NSLC-0910-T01	0.09317765567765568	0.12408424908424909	0.41277472527472525	0.3592032967032967
NSLC-0911-T01	0.09738825363825364	0.1936070686070686	0.28189968814968813	0.41593035343035345
NSLC-0912-T01	0.001276120593396076	4.785452225235285e-4	0.11038443132876057	0.8770138778114532
NSLC-0914-T01	0.1386535889433794	0.2456531431119037	0.26326348640214	0.33660276415514934
NSLC-0916-T01	0.6465968586387435	0.07111692844677138	0.19066317626527052	NA
NSLC-0918-T01	0.021621621621621623	0.09842342342342342	0.16914414414414414	0.6918918918918919
NSLC-0920-T01	0.34159536990437844	0.15010065425264218	0.24597382989431305	0.19690488173125315
NSLC-0921-T01	0.04728651237031125	0.13846767757382283	0.35893854748603354	0.44173982442138865
NSLC-0922-T01	0.31114731207819407	0.1112404002792646	0.10006981615080289	0.45566674424016756
NSLC-0927-T01	0.050724637681159424	0.01177536231884058	0.8655797101449275	0.0641304347826087
NSLC-0928-T01	0.5486111111111112	0.253003003003003	0.09328078078078078	0.09271771771771772
NSLC-0929-T01	0.4013245033112583	0.24701986754966887	0.12759381898454747	0.2024282560706402
NSLC-0930-T01	0.040477204942479764	0.0019883539269990058	0.41371964209629314	0.5328788524357335
NSLC-0932-T01	0.07917760279965004	0.08639545056867892	0.5625546806649169	0.21347331583552057
NSLC-0934-T01	0.18879762719598447	0.34154688569472963	0.2993383527264431	0.1591375770020534
NSLC-0935-T01	0.4	0.34406015037593984	0.10466165413533834	0.09714285714285714
NSLC-0936-T01	0.13291017503366032	0.3483362185035584	0.4552798615118292	0.01884977880361608
NSLC-0940-T01	0.25958291956305857	0.011916583912611719	0.07805362462760675	0.6391261171797418
NSLC-0943-T01	0.04410399257195915	0.001392757660167131	0.5533890436397401	0.33008356545961004
NSLC-0944-T01	0.3473477406679764	0.1449901768172888	0.12023575638506877	0.37210216110019645
NSLC-0950-T01	0.15408215442304415	0.21970342594170786	0.24561104482699847	0.37122890744844045
NSLC-0951-T01	0.030964467005076143	1.6920473773265651e-4	0.4688663282571912	0.4829103214890017
NSLC-0952-T01	0.006747515273092003	0.0012765569435579465	0.16102854016595242	0.8231968633172244
NSLC-0953-T01	0.2756175916694361	0.31549795059266644	0.292123629112662	0.09903622465935527
NSLC-0954-T01	0.2708658684712823	0.403088669095957	0.003990976921742148	0.31580773902481346
NSLC-0955-T01	0.91967509025270755	0.04151624548736462	0.02045728038507822	0.0012033694344163659
NSLC-0957-T01	0.004448398576512456	8.896797153024911e-4	0.7064056939501779	0.27669039145907476
NSLC-0959-T01	0.19451059776137175	0.37461300309597523	0.2426768278161467	0.18045963324601094
NSLC-0960-T01	0.009071215813701598	0.0018954779312212293	0.5857026807473599	0.3900622799891687
NSLC-0961-T01	0.4745649263721553	0.1711289602855868	0.2780008924587238	0.031236055332440876
NSLC-0962-T01	0.3196232339089482	0.4750392464678179	0.1124646781789639	0.08175824175824176
NSLC-0963-T01	0.1563805850208936	0.14641594342655095	0.0740919318547091	0.6108968177434908
NSLC-0966-T01	0.04893132255614625	0.002712379299121189	0.7297385266355647	0.1710968861885646
NSLC-0967-T01	0.21543859649122807	0.2324812030075188	0.04581453634085213	0.4936340852130326
NSLC-0968-T01	0.006830601092896175	0.001366120218579235	0.5906193078324226	0.3829690346083789
NSLC-0969-T01	0.122731549939508	0.2589057669041538	0.33257158220190886	0.2723484339292916
NSLC-0971-T01	0.5637524644675279	0.2272312626901686	0.15472442103404643	0.014889797840096518
NSLC-0972-T01	6.879944960440316e-4	0.004471964224286206	0.7832817337461301	0.19951840385276917
NSLC-0973-T01	0.028670721112076455	0.04083405734144222	0.9189110918042283	NA
NSLC-0974-T01	0.8597629165734735	0.07649295459628719	0.0469693580854395	NA
NSLC-0975-T01	3.418803418803419e-4	0.0013675213675213675	0.8608547008547008	0.12273504273504274
NSLC-0976-T01	0.00966183574879227	0.012422360248447204	0.3077984817115252	0.6576949620427881
NSLC-0978-T01	0.2603314034737473	0.3108404871231783	0.25633859053703334	0.15751647035336394
NSLC-0981-T01	0.014721723518850987	4.488330341113106e-4	0.7235188509874326	0.2196588868940754
NSLC-0982-T01	0.032640949554896145	0.004945598417408506	0.9258160237388724	0.021760633036597428
NSLC-0986-T01	0.027719821162444112	0.011922503725782414	0.4971684053651267	0.4512667660208644
NSLC-0988-T01	8.984725965858042e-4	8.984725965858042e-4	0.31356693620844567	0.6145552560646901
NSLC-0989-T01	0.017718715393133997	8.305647840531562e-4	0.897563676633444	0.07281284606866002
NSLC-0990-T01	4.44247001332741e-4	NA	0.916037316748112	0.06752554420257663
NSLC-0991-T01	0.2671560259474223	0.2698873335609423	0.34277910549675655	0.051382724479344485
NSLC-0993-T01	0.10210930009587728	0.006232023010546501	0.6836049856184084	0.15532118887823587
NSLC-0994-T01	0.1345875542691751	0.16729377713458757	0.31606367583212736	0.36555716353111434
NSLC-0995-T01	0.006866837215564831	0.0014810825366904537	0.48377541402989094	0.495220142722499
NSLC-0997-T01	0.44260651629072684	0.13583959899749373	0.005513784461152882	0.3979949874686717
NSLC-0998-T01	0.3088388731554628	0.15248174094499925	0.16172305857802952	0.3620509763004919
NSLC-0999-T01	0.06360495834180045	0.07559439138386506	0.7949603739077423	0.04998983946352367
NSLC-1001-T01	0.046193465314662806	0.061001126669885726	0.5692901979719942	0.31112184130049897
NSLC-1002-T01	0.02683147422369611	0.009345794392523364	0.5248718721736509	0.37714802532408803
NSLC-1004-T01	0.2253890392422192	0.39419824086603517	0.21659336941813262	0.15020297699594046
NSLC-1007-T01	0.004672337366718581	0.019767581166886306	0.9710075476219001	5.990176111177668e-4
NSLC-1008-T01	0.7562189054726368	0.10049751243781095	0.04477611940298507	0.001990049751243781
NSLC-1009-T01	0.4159933129005294	0.3134577876845918	0.043048202842017276	0.17846196712176093
NSLC-1010-T01	5.078720162519045e-4	0.0035551041137633316	0.9807008633824277	0.001015744032503809
NSLC-1011-T01	0.1963011889035667	0.30541611624834875	0.3513870541611625	0.08586525759577279
NSLC-1012-T01	0.012313674659753726	0.011827608554763449	0.9037589112119249	0.059624108878807515
NSLC-1013-T01	0.01721197084819352	0.0026360676073809894	0.38471080787719025	0.5496976275391534
NSLC-1014-T01	0.09923327751828677	0.1886842337181634	0.21054023089803472	0.49396316206926943
NSLC-1015-T01	0.03916666666666667	0.009166666666666667	0.6555555555555556	0.2838888888888889
NSLC-1016-T01	0.08990147783251232	0.04556650246305419	0.22610837438423645	0.6300492610837438
NSLC-1017-T01	0.018861892583120203	0.004475703324808184	0.49168797953964194	0.430306905370844
NSLC-1018-T01	0.12404016538688718	0.06261075014766686	0.6172474896633195	0.11163614884819846
NSLC-1020-T01	0.05546623794212219	0.0028135048231511255	0.5844051446945338	0.3440514469453376
NSLC-1021-T01	0.04927536231884058	0.002898550724637681	0.8975845410628019	0.001932367149758454
NSLC-1022-T01	0.06542056074766354	0.16552440290758047	0.7300103842159917	0.027414330218068536
NSLC-1024-T01	0.011634056054997356	2.6441036488630354e-4	0.6041776837652036	0.37176097303014277
NSLC-1025-T01	0.19874167283493707	0.29737231680236864	0.28460399703923017	0.20854922279792745
NSLC-1026-T01	0.0108807226442209	0.0014370765756518168	0.23260110860192978	0.7058098952987066
NSLC-1027-T01	0.4075583549462764	0.1771026306039274	0.03593923675435346	0.3645794738792145
NSLC-1028-T01	0.09544973544973545	0.41153439153439153	0.44105820105820104	0.0455026455026455
NSLC-1029-T01	0.03917050691244239	0.06863934028619936	0.6820276497695853	0.2007033713315547
NSLC-1030-T01	NA	0.008064516129032258	0.8548387096774194	0.12419354838709677
NSLC-1031-T01	0.22459646425826288	0.201076095311299	0.04934665641813989	0.5136049192928517
NSLC-1032-T01	NA	0.0013651877133105802	0.6313993174061433	0.3447098976109215
NSLC-1033-T01	0.09542230818826564	0.5693101225016118	0.2733720180528691	0.04513217279174726
